index_article,index_paragraph,content,label
1,11," The study analyzed data from three different waves of participants' lives, at ages 14, 18, and 23. The researchers were interested in how participants' LH strategy changed over time, so they used the age 14 data as a starting point. There were 106 participants at age 14, with slightly more females than males. The majority were White, with a small percentage of Black, Asian-American, and ""Other"" participants. Since there were very few non-Black minorities, these participants were grouped together with the White participants for analysis.",0
1,12," The California Q-sort (CAQ) was used to measure the LH strategy by sorting a set of 100 items based on their description of an individual. A template was created by Sherman et al. to measure LH strategy using this method, which was later validated and modified by Dunkel et al. using the Block and Block data.",0
1,13," Between the ages of 14, 18, and 23, trained raters used a personality test called the CAQ to rate each participant's personality. These ratings were then compared to a LH strategy template, and participants were given a score based on how closely their ratings matched the template. Higher scores indicate a slower LH strategy, with items like ""sympathetic/considerate"" reflecting slow LH speed and items like ""unable to delay gratification"" reflecting fast LH speed.",0
1,14," At 18 years old, the participants were asked if they had engaged in sexual activity in the past three years. 42 participants said yes while 60 participants said no.",0
1,15," The study included three demographic covariates: sex, ethnicity (classified as White and nonWhite due to limited sample size), and socioeconomic status (measured by Warner's Index of SES at age 4).",0
1,16," The study included four additional variables besides demographic factors, including intelligence, parenting style of both mother and father, and the level of intimacy with the partner with whom the participants lost their virginity. Intelligence was measured at age 18 to control for the impact of cognitive ability on decision-making about sexual consent. Authoritative parenting was also included as a covariate as it affects the development of LH strategies during adolescence. Finally, the level of intimacy with the partner was measured to explore its impact on the effect of losing one's virginity.",0
1,17," The article presents data in Table 1 showing mean and standard deviation of LH scores by age, sex, and sexual debut. The LH scores increase after age 14, indicating normative development from adolescence to adulthood. Males exhibit a faster LH strategy at all ages. A repeated measures ANOVA confirms the within-subjects effect of age and the between-subjects effect of participant sex. The interaction between variables is not significant. Correlations between sexual debut and LH strategy at the three focal ages vary.",0
1,18, The study aimed to investigate if early sexual debut accelerates LH speed and if it affects females more than males. The researchers used partial correlation to examine the relationship between sexual debut and LH strategy at ages 18 and 23 while controlling for the variance in both variables. Partial correlation was chosen as it was a more suitable method than repeated measures ANOVA or regression in testing the hypothesis.,0
1,19," The study first adjusted the partial correlations for LH speed at age 14 and then added additional covariates one by one such as SES, ethnicity, IQ, maternal and paternal authoritative parenting, and intimacy level with partner. The results were recorded in Table 2. It was found that when only controlling for LH strategy at age 14, there was a correlation between LH strategy at age 18 and sexual debut, but not at age 23. Moreover, the association between sexual debut and LH strategy at age 18 changed as more covariates were added.",0
1,20," The analysis revealed that when looking at females specifically, the relationship between sexual debut and LH strategy remained consistent at age 18 and appeared to strengthen as additional factors were considered at age 23. Researchers also computed change scores to assess the impact of sexual debut on LH speed over time. Results showed that those who had sexual intercourse during adolescence experienced slower LH speed compared to those who did not, but statistical power was limited in between-subjects change score comparisons. These findings helped to interpret the significant correlations observed in the study.",0
1,21," Recent research has suggested that plasticity in the development of life history strategies continues beyond early childhood. Studies have hypothesized that the timing of sexual debut can affect the development of LH strategies, specifically accelerating LH speed during adolescence. It was also theorized that females may be more impacted by this effect. To test these hypotheses, the connection between sexual debut and LH strategy at ages 14, 18, and 23 was investigated.",0
1,22," The research results present multiple options. The study found that for females, having their first sexual experience could impact the trajectory of their LH strategy. When controlling for various factors and LH strategy in early adolescence, girls who had sex during their teenage years had a faster LH speed in late adolescence and young adulthood. These findings are interconnected with the raw LH score's developmental changes over time, where the score increases with age. Furthermore, those who did not engage in intercourse during adolescence showed a smaller increase in LH scores compared to their counterparts who did have sex.",0
1,23," The idea that sexual debut prompts women's engagement in risky tactics of intrasexual competition and/or mate attraction in line with a fast LH strategy, which depends on an individual's degree of investment in mating effort. Sexual intercourse would have served as a cue for progressing into a LH stage, during which acquiring reproductive benefits would have become a crucial adaptive problem. However, it is unclear whether virginity loss results in a longer-lasting developmental shift toward a fast LH speed that persists into adulthood. Women's sexual debut between 14 and 18 initiates a temporary shift toward investment in mating effort, subject to further recalibration as developmental events unfold. Further life stage-linked shifts in LH after age 18 are expected to weaken the association of events in early adolescence with later outcomes.",0
1,24, The study suggests that LH variation is regulated by early and later cues during development. Biometric measures have previously been used to indicate different LH strategies in individuals. Correlational findings support the idea that sexual debut may influence LH speed and investment in mating effort. The timing of sexual debut and LH development in adolescence appear to be connected.,0
1,25," Nonetheless, there are certain restraints that must be acknowledged. While several factors were taken into account, the role of genetics in both the timing of sexual initiation and LH strategy cannot be completely ruled out. Additionally, considering that LH strategy at 14 years was one of the controls, genetic factors must look beyond fundamental additive models, and additive impacts seem to account for most of the heredity in psychological traits. Another limitation is that the influence of sexual debut on LH strategy velocity tends to fade away as individuals progress into adulthood. Therefore, future research is essential to explore the associations between biometric and psychosocial events and the evolution of LH strategy from adolescence to later adulthood.",0
1,26," The Henry A. Murray Research Archive, located at Harvard University's Institute for Quantitative Social Science, made this project possible. The data used in this study came from a 30-year longitudinal study conducted by Jack and Jeanne H. Block, which involved assessing the personality and cognitive life of 128 3-year-old boys and girls through nine assessments that consisted of different measures such as observational, test, and self-report measures.",0
2,1," The latest technology for recording pigeons' pecking behavior are contact switches and touch screens. However, other behaviors require different sensors, and some behaviors are difficult to record. To address this issue, a novel image-based approach that utilizes Microsoft's Kinect sensor is presented. This approach can detect and count other pigeon behaviors besides pecking, such as feeding activity. The system, called BehaviorWatch, was tested on five pigeons and showed reliable results. Consequently, BehaviorWatch could be an excellent solution to record multiple behaviors in pigeons.",0
2,2," Documenting the pecking behavior of pigeons by using a pigeon key that is connected to a contact switch is a typical method for studying animal behavior and learning. This method only documents whether a peck happened or not at a particular moment and place. Nowadays, touch-sensitive screens that provide more precise information about the location of the peck are frequently employed. Additional information could be obtained if a video were used, including:'.",0
2,3," The relevant factors during pecking, such as when it starts, how fast it moves, head position during and after, pecking behavior towards the key, and attempted pecks. Additionally, the overall body and head posture, including head, body, and feet positions. Lastly, the subject's behavior in response to stimuli, such as turning and flapping wings.",0
2,4," The sensing technology used is noncontact and reduces the occurrence of mechanical wear. This allows for sensing to be done at different locations without the need for specific instrumentation, thus allowing for flexible experimental design. Touch screens are an alternative, but they may not be able to prevent visible damage to the screen or other forms of wear. There are also additional costs associated with touch screens, and software for learning experiments is not readily available. Aside from all this, both touch screens and pigeon keys can only detect certain behaviors, limiting the scope of studies to pecks and other behaviors, like treadle pressing, head bobbing, and so on. Other forms of naturally occurring behaviors are challenging to study.",0
2,5," The use of a standard video camera for automated behavior counting is complicated due to loss of depth information of objects in the scene. The intensity of each pixel in the image is created by light arriving along a single ray, making it difficult to determine the distance at which the object rests. To address this issue, a carefully calibrated camera with precise extrinsic and intrinsic parameters should be used. However, loose animal hair or dirt may affect the calibration, thus requiring frequent repetition.",0
2,6," Despite the challenges of using image analysis to track animal movements, there have been some successful attempts at automating video information extraction from a camera. For instance, image recognition criteria have been used to monitor pigeon behaviors like courtship, while image analysis has been utilized to classify avian observations according to species. However, computer vision packages like the Sensory Orientation Software (SOS) have been found to be sensitive to disturbances of camera pose during measurements. Recently, a more affordable and versatile solution has been developed in the form of the Kinect, a camera and distance sensor that generates both visual and depth images by registering pixel coordinates from both images.",0
2,7," An image can be represented by a map of its intensity called I, where I(u,v) represents the intensity at row u and column v. The depth image retrieved using the IR range sensor can be represented by a map called D, where D(u,v) shows the distance between the object responsible for the intensity reading I(u, v) and the sensor. Using the camera focal length, x and y coordinates can be projected from u and v scene coordinates and z = D(u, v) to develop a point cloud. The Kinect sensor, widely used in the consumer video gaming market, is cheap and widespread, and has software support from both Microsoft and Open source communities. The sensor is designed for indoor unstructured settings and can be easily mounted to an experimental enclosure. It includes software that allows the generation and tracking of human body features using a skeletal model. Such models have been a topic of research for some time, and extracting them from distance sensors like the Kinect has been described in a number of studies.",0
2,8," The article discusses a flexible method to use the Kinect for Windows sensor to extract 3-D body information of a pigeon viewed within an experimental enclosure. The method is embodied in a program called BehaviorWatch, which uses a simple skeletal model to represent key body locations. The approach is capable of estimating pecking behavior and identifying ""treadle pressing"" or ""head bobbing."" The results of the approach were compared with a standard contact-switch-based approach and showed similar measurements for pecking. Additionally, feeding behavior can be detected with close timing when the signal is sent to provide a food reward.",0
2,9," The evidence shows that mealtimes can be stressful for patients with Anorexia Nervosa. These patients often experience fear and anxiety when eating and gaining weight. They may feel psychologically and physically uncomfortable after meals, and may be preoccupied with thoughts of purging or guilt. To alleviate this distress, support from staff or family during mealtimes is important. In-patient staff typically facilitate supported mealtimes, but there is little research into effective interventions for reducing meal-related anxiety in a hospital setting.",0
2,10," Participation in music therapy has been shown to enhance the overall life quality, interpersonal relationships, and social skills of individuals with mental illnesses. It enables patients to improve their self-determination and fosters collaboration with their caregivers by focusing on their strengths and resource-oriented approach. Research also supports the effectiveness of music therapy in mental health recovery and patient-led processes that promote empowerment and self-efficacy. Inpatient mental healthcare settings may provide little opportunity for self-determination, which makes music therapy an essential tool for promoting feelings of empowerment and equality.",0
2,11," The use of music therapy has been found to provide positive effects on recovery from eating disorders. It can help with distraction from negative thoughts and feelings, boost motivation, encourage creative expression, and provide a sense of empowerment. Patient experiences have also shown increased self-confidence and engagement through participation in music therapy. Although there is limited research on the role of music therapy during meal times, a study aims to evaluate the potential benefits of post-meal music therapy among inpatients with AN.",0
2,12," The research was conducted in a specialized inpatient eating disorder program consisting of five beds within a psychiatric unit. This program is mostly for adults with severe anorexia nervosa who have not been successful in outpatient treatment. The average age of patients admitted to the program is 22 years old, predominantly young women. The approach used is patient-centered and focuses on individualized treatment utilizing collaborative conceptualisation-based therapy. The treatment also includes a supported mealtime with post-meal distress tolerance and support provided by team members every lunchtime.",0
2,13," The aim of the study was to assess the effectiveness of post-meal music therapy for inpatients with AN by gathering both quantitative and qualitative data. The study involved using a mixed method approach, where participants were asked to self-report on their experiences and their levels of distress during post-meal support. The authors chose to focus on the quantitative component of the study, which involved comparing the effectiveness of music therapy with standard treatment following mealtime. This design was viewed as a fitting way to evaluate an existing music therapy program and gather initial indicators of its effectiveness, while also testing the feasibility of conducting a larger-scale study.",0
2,14," The researchers gathered quantitative data using a scale called Subjective Units of Distress (SUDS). The participants underwent the intervention twice a week, and their progress was recorded before and after each session. They continued with their usual ward program for the rest of the week. The project was approved by the Human Research Ethics Committee at Austin Health.",0
2,15," Adults who were admitted to the eating disorders program at the Mental Health Clinical Service Unit of Austin Health were asked to take part in the study. The main researcher, Bibb, provided patients with a statement and consent form when they were admitted to the hospital. A total of 18 patients consented to participate in the study out of 32. Throughout the study, 89 intervention sessions and 84 control sessions were recorded.",0
2,16," The researchers taught the participants how to use the Subjective Units of Distress Scale (SUDS), which is a tool used to measure how anxious or distressed someone is feeling. Participants rated their anxiety on a scale from 0 to 10, with 0 indicating a complete absence of anxiety and 10 indicating the highest level of distress ever experienced. A 'feelings thermometer' was used to visually represent these ratings.",0
2,17," The study involved weekly music therapy group sessions lasting for an hour each, held after lunch. A qualified music therapist facilitated the sessions where participants were encouraged to sing, listen to and share music, and even compose songs together. The group aimed at providing a distraction and an opportunity for participants to practice coping skills using music. A humanistic approach was followed whereby participants collaborated instead of a directive approach used in cognitive behavioral therapy groups. The therapist maintained an attitude of unconditional positive regard, and members were encouraged to discuss song lyrics and eating disorder recovery-related topics.",0
2,18," The control group received structured post-meal support therapy, which involved a one-hour group session after meals three times a week. The sessions focused on discussing feelings, achieving admission goals, and participating in group activities like games and art. Nursing and allied health staff took turns facilitating the therapy.",0
2,19, The data was analyzed using the statistical software SPSS. The pre and post scores were compared in both the intervention and control groups to determine the mean differences and standard deviation. An unpaired t-test was used to compare the differences between the music therapy and control interventions.,0
2,20," The study included 18 patients, with the majority being females. Their ages varied from 20 to 58 years old, and the length of their hospital stay varied from 21 to 90 days. The participants attended a total of 173 sessions between the music therapy and control conditions. Results showed that the mean pre-test and post-test scores for the intervention group were 8 and 5.6 respectively, with a pre-post test difference of 2.4 integers and a standard deviation of 1.9 integers. The control group's mean pre-test and post-test scores were 8.1 and 7.1 respectively, with a pre-post test difference of 0.93 integers and a standard deviation of 1.7 integers. These results are summarized in Table 1.",0
2,21," The study found a significant difference between the control and intervention conditions with an ANOVA score of f=28.5 and a p-value of <0.0001. The average anxiety scores were higher among all participants in the pre-test (mean of 8.1) compared to the post-test (mean of 6.3) across 173 occasions. Furthermore, there was a statistically significant difference (p=<0.0001) between pre-test and post-test scores for all 173 occasions combined.",0
2,22," The study aimed to compare the levels of distress and anxiety in patients with AN before and after group music therapy was provided after meals, as opposed to standard post-meal support therapy. The results showed strongly positive outcomes, indicating that music therapy can be helpful for AN inpatient care. Both groups experienced decreased anxiety after the music therapy sessions compared to before, which supports previous research indicating that meal-related distress and anxiety is a major concern for AN patients. Similarly, participants in both conditions reported reduced anxiety after therapist-facilitated support after meals, which is consistent with previous studies.",0
2,23," The current study found that group music therapy is more successful in reducing meal-related anxiety than standard post-meal support therapy in an inpatient setting for eating disorder patients with an average age of 22. This could be due to the engaging and non-threatening nature of music therapy, which may act as a cognitive distraction for patients, allowing time for digestion while the mind is occupied with something enjoyable.",0
2,24," The condition known as AN involves avoiding and controlling emotions, which can lead to feeling emotionally numb. Music therapy can be used as a distress tolerance technique, allowing patients to experience emotions through music instead of discussion. In this case, the musical process itself is the therapy, which could have wider implications for using music therapy as an alternative coping technique for patients who struggle with distressing emotions.",0
2,25," The use of music therapy in inpatient meal support programs has been found to significantly decrease anxiety in participants with eating disorders. This is important because, while it was previously known that support after mealtime was helpful, the interventions that were effective in reducing anxiety during this time were unclear. Incorporating music therapy into these programs can give patients an alternative technique to cope with distress that they can use after discharge. This study is the first to use music therapy post meal-time and offers support for further research in this area.",0
2,26," The study has positive implications for using music therapy to reduce meal-related anxiety in patients with AN. Limitations of the study include the research design, which was quasi-experimental, and the fact that participants were not randomized. Additionally, participants were recruited from only one site, which may limit the generalizability of the results. To improve future research in this area, larger numbers of participants should be involved and randomization to control and intervention conditions should be included. Recruitment from different hospital sites would also be beneficial.",0
3,1," The study investigated how attentional focus and perceived hole size affect radial putting error in experienced golfers. The golfers were randomly assigned to either the Hole task or Club task after completing a putt and were tested under no pressure, pressure phase, and no pressure posttest. The results showed that golfers differed in their response to pressure, with some showing significant changes in kinematic variables and heart rate (Choke group) while others showed no changes (Clutch group). The Choke group had increased putting error and decreased accuracy on the Hole task, while the Clutch group had no significant changes in any of the variables. These results support the attentional accentuation hypothesis of action-specific effects.",0
3,2," Recent studies have shown that skills which involve interacting with objects to achieve a goal can affect a person's perception of that object. For instance, individuals who perform better at hitting a ball tend to judge the ball as larger than those who perform poorly. Similarly, studies have found similar effects in golf, football, dart throwing, archery, and aviation. These findings suggest that perception is influenced by an individual's ability to interact effectively with goal objects in the environment, rather than being solely based on the object's physical properties. This is consistent with Gibson's theory that perception directly specifies the relationship between a person and their environment, rather than simply being based on the object itself.",0
3,3," Despite the fact that research has shown action-specific effects on perception, the specific mechanisms behind these effects are not well understood. There are alternative explanations, such as those based on experimental demands and memory effects, but the present study focuses on attentional accentuation as another possibility. This hypothesis suggests that when someone intends to act on an object and directs their attention to it, that object becomes more noticeable, which has been supported by previous research on golfers perceiving changes in the size of a golf hole.",0
3,4," The theory is further supported by research that investigated action-specific perception in situations with high levels of anxiety, where participants threw darts at a target and assessed its size. Under low anxiety conditions, target size and throwing performance had a positive correlation, but this was not the case with high anxiety conditions, where attention was drawn away from the target, consistent with distraction theory and self-monitoring.",0
3,5," The aim of this study was to explore how attention affects perception in relation to performing certain actions, building on research previously done on anxiety and performance outcomes. Earlier research failed to produce direct evidence that changes in action-specific perception were caused by shifts in attentional focus. However, investigations into how attention affects movement and performance have found links between successful performance, attentional focus, and movement kinematics under pressure conditions, such as in a study on baseball batters.",0
3,6," The act of focusing on a skill in golf putting can lead to an increase in putting error and changes in putting kinematics. These changes can include an increase in club-ball impact velocity, a decrease in the time to peak speed, and changes in downswing amplitude and putting distance. These changes are typically observed in novice golfers. However, previous studies have not examined how these kinematic changes relate to the perceived size of the target object. Additionally, no previous studies have directly manipulated attentional focus and measured the effect on perceived size, despite the links between attentional focus and perceived size inferred through fixation patterns.",0
3,7," The purpose of this study was to examine the relationship between perceived size, performance outcomes, attentional focus, and movement kinematics in a golf putting task. The researchers measured each of these variables while participants performed the putting task under different pressure conditions. The study used a combination of competitive and evaluative pressures to induce performance pressure. The researchers also used an attentional probe method to determine whether participants were focusing on the hole or the movement of their club-head. Time to peak speed was measured as the primary kinematic measure, as it has been shown to be related to skill level and influenced by pressure in golf.",0
3,8," The research included 25 participants consisting of 17 males and 8 females, all of whom were right-handed experienced golfers from the University of Birmingham's School of Sport, Exercise & Rehabilitation Science program. The participants' average age, mean handicap, and competitive playing experience were 20.1 (with a standard error of 0.4), 7.3 (with a standard error of 0.6) strokes, and 6.2 (with a standard error of 0.8) years, respectively. The Science, Technology, Mathematics and Engineering Ethical Review Committee at the University of Birmingham granted ethical approval for the study.",0
3,9," The experiment used a right-handed putter, Wilson Ultra golf balls, and an artificial putting mat of specific dimensions. The task given to participants was to putt towards a red circle on the mat and stop the ball as close to the center of the circle as possible. The putts were made from a set distance and the position of the putter head was tracked using a sensor.",0
3,10," The researchers used a method similar to one used in a previous study to estimate how big the participants perceived the hole to be. They asked them to draw a life-sized circle on a computer screen using PowerPoint and positioned the screen at the same distance as the putting distance. They also presented auditory stimuli using speakers placed at the end of the putting surface, 10 cm away from the hole, which had been determined in pilot experiments.",0
3,11, The heart rate was measured to indicate the activity of the sympathetic nervous system using a heart rate receiver unit connected to a transmitter with electrodes placed on the lower mid thorax. The average heart rate was then calculated during different phases.,0
3,12," The researchers conducted an experiment that consisted of four phases which were practice, pretest, pressure, and posttest. Each phase was completed within a 1.5-hour session, and participants had 10-minute breaks between each phase. During all the test phases, the participants were shown the final position of the ball on the green.",0
3,13," In this stage, the participants were given 20 opportunities to putt the ball normally without any additional task. The purpose of this phase was to help them get comfortable with the sensor attached to the back of the club and familiarize them with the putting exercise. They didn't have to estimate the size of the hole during this phase. After every putt, the experimenter measured the distance between the center of the target and the ball's final position in centimeters.",0
3,14, The researchers used data from practice trials to determine the timing of participants' putting strokes. This information was later used to control one of the secondary tasks. The researchers determined the start and back stroke times for each putting stroke and calculated the mean values for each participant.,0
3,15," The participants were first explained about the hole size estimation task in this phase and were given practice sessions five times without hitting the ball. Then, they were introduced to two secondary tasks, where auditory cues were presented in the form of pure tones with a frequency of 500Hz and duration of 150ms via one of the two speakers placed on either side of the hole. These two tasks were modelled after Beilock and Gray (2012) and were performed by the participants by detecting the tone during their backswing. The data from those trials were discarded where the tone was not presented in the appropriate interval, and the trial was re-run.",0
3,16," The participants were asked to decide if the tone they heard was coming from the left or right speaker or from the hole by making a forced choice. They had to say ""Bleft"" or ""Bright"" after they hit the putt.",0
3,17," The club task involved participants making a decision regarding where the tone occurred during their backswing by saying ""Bstart"" or ""Bend"", indicating if it was near the start or end. This task was chosen because previous studies have shown that this phase of the putting stroke is particularly sensitive to attentional manipulations and golfers can perform well in this capacity.",0
3,18," Participants were asked to complete 30 putts after finishing all the practice trials. For each putt, they hit the ball and saw where it landed, then estimated the hole size. After each attempt, they were given instructions on what secondary task response to provide by a researcher. The putts were broken down into 12 with the Hole Task prompt, 12 with the Club Task prompt, and 6 with no prompt. The order and speaker side for each task were randomized. There was no feedback given to participants during the experiment.",0
3,19," The researchers wanted to ensure that the secondary task did not affect the estimate of hole size, so they had participants complete it after making the estimate. Some trials did not involve a secondary task to measure where participants were focusing their attention. The participants did not know which task they would have to perform, so there was no bias in their attentional focus. These tasks were selected to compare with previous research, and their interaction with the hole size estimation task is discussed later.",0
3,20," The pressure phase was the same as the pretest phase, but the participants were given additional instructions to make them feel more competitive and evaluated. They were told these instructions before starting to putt, and they had to read a script explaining the changes.",0
3,21," The next stage of the activity is a competition where the aim is still to putt the ball as close to the marker as possible, but you will lose 10 points for every putt that finishes more than 5 cm from the marker. The prize money of ?50, ?25, and ?10 is available for the top three places. Your position on the leaderboard will depend on the number of points you accumulate. The results will be sent to all participants via email and displayed on the school's notice board, so everyone will know how others performed. The speaker jokingly mentions that there is no pressure, but good luck.",0
3,22," The method being used is the same as the one used in a previous study on how pressure affects golf performance, and it has shown to have notable effects.",0
3,23," To evaluate the intensity of cognitive and somatic anxiety among participants, the Immediate Anxiety Measures Scale (IAMS) was used. The two-item questionnaire asked participants to rate their levels of cognitive anxiety and somatic anxiety on a 7-point scale ranging from not at all to extremely. The scale was completed at the conclusion of each phase of the experiment.",0
3,24," The researchers performed a manipulation check in order to see if their pressure manipulation had the intended impact. They analyzed cognitive and somatic anxiety ratings, as well as heart rate data, using a one-way repeated measures ANOVA, with pretest, pressure, and posttest phases as the independent variable.",0
3,25," The researchers analyzed four dependent variables which included the mean radial error, mean perceived hole size, percentage correct for the Hole secondary task, and percentage correct for the Club secondary task. Each variable was examined using a one-way repeated measures ANOVA with phase as the independent variable.",0
3,26," The results of the experiment are presented through Figure 2, which displays the MRE for two groups during different phases. The data was analyzed using a 2x3 mixed ANOVA with group and phase as factors. The analysis showed significant main effects of the phase and the group x phase interaction. Post-hoc t tests indicated that MRE was significantly higher in the pressure phase for the Choke group, whereas other comparisons were not significant.",0
3,27," Although it has been shown that the way a performer interacts with an object can affect how big it appears to them, the mechanism behind this has not been fully understood. One question that has not been answered is whether attention plays a role in these effects. Some previous studies suggest that attention may mediate the effects, but a direct link has yet to be established.",0
3,28," The study aimed to investigate the phenomenon of choking under pressure in skilled motor performance by examining the relationship between perceived hole size, performance outcome, and attentional focus in a golf putting task. The secondary goal was to explore the connection between movement kinematics and perceived target size, which has not been thoroughly investigated in previous studies.",0
3,29," The researchers found that adding pressure to some golfers resulted in significant changes in their putting technique. Specifically, 11 out of 25 golfers had a shorter time to peak speed (TTPS) and higher velocity. This typically occurs in novice golfers who have a more symmetrical putting stroke, while expert golfers have an asymmetrical stroke with a later TTPS.",0
3,30," The benefit of using an asymmetric putting stroke with a longer time period of solid contact between the club-head and ball is that it results in a smoother roll across the green. In the present study, the golfers in the Choke group showed a decrease in this time period, indicating a regression in skill acquisition due to pressure. This idea is supported by the higher MRE in the pressure phase for the Choke group.",0
3,31," The study found that golfers who experienced choking under pressure had a change in their putting style, and this change was linked to a shift of their focus towards executing the skill and away from external factors. The golfers also showed a decrease in accuracy for tasks related to the external environment and an increase in accuracy for tasks related to the internal execution of the skill. These findings support theories that suggest pressure causes golfers to focus inwardly, resulting in a control strategy similar to that of a less experienced golfer.",0
3,32," The study had important design choices that could have affected the results and need to be studied further. One of the choices was allowing participants to see the final position of the ball after each putt, which could have influenced their judgment of the size of the hole. However, previous studies have shown that perceived target size remained stable even when performance outcome variability was directly manipulated. Further research is needed to examine whether the findings of this study hold true when performers are not given knowledge of results.",0
3,33," The timing of the secondary task used to measure attentional focus during the putting stroke could not be used to directly assess attentional focus before the initiation of the putt. However, research suggests that attentional focus patterns are similar before, during, and after the stroke, and attentional shifts during the stroke can spill over into behavior before and after the movement.",0
3,34, The study contributes to our knowledge of how specific actions affect our perception. It shows that the amount of attention an object receives from an actor is directly linked to how big they perceive it to be. This supports the attentional accentuation hypothesis. The study also found that changes in putting kinematics were observed alongside changes in attentional focus and perceived size.,0
4,1," The theory of Signal Detection assumes that likelihood ratios are used to make decisions in recognition memory, and previous research has shown that this assumption leads to the Mirror, Variance, and z-ROC Length Effects. A study of data from 36 studies validated these effects, but noted that bias can obscure the Mirror Effect. This paper examines how bias affects the regularities at a theoretical level and offers four ways to counter the obscuring. The theoretical analysis and experimental results show that the three regularities govern individual and group performance, and that Signal Detection Theory provides a simple explanation of recognition memory data.",0
4,2," The authors of a previous study (Glanzer et al., 2009) showed that the ability to recognize things is in line with the standard Signal Detection Theory (Green & Swets, 1966/1974) by using likelihood ratios (LR). They demonstrated this through three different stages.",0
4,3," The LR assumption is proven to result in three regularities - the Mirror Effect, Variance Effect, and the z-ROC Length Effect. The regularities are explained and examples are given to demonstrate how LR decisions lead to these patterns. Finally, a survey of recognition memory data proves that these regularities are widespread.",0
