index_article,index_paragraph,content,label
48,6,"For the current intention, it is crucial to note that the theoretical progression described in the initial chapter of Book III relies on an economic theoretical model that assumes a set of institutional, legal, and political factors as steadfast.",0
48,7,"Smith's theoretical history of economic progress may have an extended dimension that involves the integration of politico-economic modeling alongside economic modeling. This would involve examining the principles and structures of legal rules and incentives at the level of the polity and their relationship with economic forces. Smith attempts to do this in much of Book III and IV of the Wealth of Nations, yet the presentation of this theoretical history of economic change may not be immediately apparent.",0
48,8,"Smith believed that political economy is not solely concerned with economics but is also influenced by political activities. He considered it as a branch of the science of a statesman or legislator, which may be referred to as a theory of the state. Moreover, he believed that natural jurisprudence, which is a theory of the general principles that should underpin the laws of nations, could be considered as a precursor to the theory of the state.",0
48,9,"Smith's politico-economic model in economic history suggests that his theories of the state and positive economics serve as sub-theories. According to Smith's historical account of Europe's progress, the model shows that the interaction between the polity and the economy is affected by governmental actions and legal institutions created by public policy, leading to either favorable or unfavorable economic performance.",0
48,10,"Smith acknowledged that various factors play a significant role in the growth and decline of wealth in the actual historical process. He emphasized that defense, climate, culture, terrain, and luck are some of the forces that affect economic performance and social transformation.",0
48,11,"According to Smith's 1776 book, the principle of self-love, known as the desire to improve one's circumstances, is an innate, lifelong drive. Smith posits that this drive is what propels individuals to save and as a result, contributes to capital accumulation at the macro level, ultimately leading to increased national income and higher employment.",0
48,12,"Smith's economic history includes an examination of institutional elements, like political regulations, property rights, and contracts, which are regulated by the state. These human institutions serve as formal limits to daily life and serve as a critical facilitator of human interaction. If structured properly, a polity type and property rights structure can allow individuals to confidently engage in economic activities, allowing for a more efficient use of resources.",0
48,13,"""Starting from Book III, Chapter 2 of the Wealth of Nations, Smith chronicles the growth of wealth and the shift to the contemporary economy, which primarily took place in Europe following the decline of the Roman Empire. According to Smith, this time period marked an agricultural stage. Thus, Smith's depiction of history centers around the development of agriculture.""",0
49,1,"The study examines the extent to which institutional environment contributes to global variations in economic growth and development by using a novel approach based on the institutions-augmented Solow model. Regression equations are employed to estimate the model empirically, and data from 180 countries during the 1993-2012 period is used for the analysis. Results show that higher quality institutional environments significantly influence economic development across all five institutional indicators, namely two indices of economic freedom, the governance indicator, the democracy index, and the EBRD transition indicator for post-socialist countries. The study concludes that differences in human and physical capital and institutional environment account for about 70-75% of global disparities in economic development. Nonetheless, the institutions-augmented Solow model performs relatively poorly in explaining differences in economic growth rates. Only the index of economic freedom has a statistically significant impact on economic growth.",0
49,2,"There are multiple influences that impact economic growth and development, encompassing theoretical and empirical perspectives. By categorizing these factors, it can be concluded that they are either demand-side or supply-side determinants. The demand-side group includes aggregate demand components like investment expenditures, government spending on goods and services, and net exports (while consumption is excluded due to its dependence on output). Whereas, the supply-side group encompasses variables like physical capital, human capital, labor, and technology that affect potential output. Both of these categories can be further subcategorized as per their type, including multiple types of investments or government spending, or capital. As these factors directly transform inputs or expenditures into output, they are termed as direct determinants.",0
49,3,Economic growth and development rely not only on direct determinants but also on deep factors of production. These deep determinants impact the direct determinants and ultimately affect the macroeconomic performance. Institutions are considered deep determinants as they facilitate interactions between measurable inputs and output.,0
49,4,"The significance of institutions in driving economic growth and development is vast. Yet, determining which institutions play the most pivotal role in economic growth and measuring them quantitatively for empirical studies poses two main questions. Firstly, identifying the most vital growth-contributing institutions and secondly, quantifying institutions to include in empirical evaluations. The complexities of addressing these inquiries indicate that there is much scope for theoretical and empirical research that investigates the link between institutions and economic growth.",0
49,5,"The term 'institution' has a vast scope, with countless variables representing various types of institutions. Sulejewicz's study from 2009 illustrates this concept with numerous institutional categories. Meanwhile, Persson defines institutions as the mechanisms of the 'game,' sustained by legal and social norms or dominance by powerful groups. Informal institutions, such as trust and loyalty, exist alongside more formalized institutions like limited liability corporations which necessitate legal input. Markets require multiple types of institutions, from property rights to economic stabilization measures, social insurance, and strategies for conflict management, including the rule of law, high-quality judicial systems, representative political bodies, free elections, independent labor unions, social partnerships, and minority group representation. Rodrik's 2007 work identifies these fundamental institutions as essential for functioning markets.",0
49,6,"The research hypotheses and objectives of the paper encompass various aspects. Firstly, the paper seeks to expand the neoclassical growth model by incorporating institutions. Secondly, it aims to evaluate the impact of institutions on the economic development of countries across the globe through empirical analysis. Thirdly, the paper investigates the empirical impact of institutions on the global level of economic growth. Lastly, the paper intends to estimate the production function on the basis of the aforementioned results.",0
49,7,"It is not feasible to analyze all possible types of institutions in one empirical study, so constraints must be introduced regarding the number and type of institutional indicators. The study focuses on four indices reflecting different aspects of the institutional environment: economic freedom, governance, democracy, and transition. GDP per capita at PPP measures economic development, while its growth rate reflects economic growth. The study covers 180 countries, but models may be estimated based on a smaller number of countries depending on data availability.",0
49,8,"The article consists of five sections. The second one, situated after the introduction, outlines the methodology by briefly explaining the Mankiw-Romer-Weil model as well as the institutions-augmented Solow model, and by examining the literature, describing other chosen studies on the connection between institutions and growth. Subsequently, the next section depicts the utilized data. After that, the findings of the investigation are demonstrated and talked about. Lastly, the conclusion is provided.",0
49,9,"We will be comparing the Solow model, which has been expanded to include human capital, known as the Mankiw-Romer-Weil (MRW) model, with our own model, the institutions-augmented Solow model. We will only be presenting the most crucial assumptions and implications in this section to maintain brevity. Pr¨®chniak [2013] delves deeper into some of the topics.",0
49,10,"According to the Solow model augmented with institutions, Equation (21) indicates that economic growth is influenced by both institutions and standard factors. Economic growth is more rapid with better institutions. By using linear regression to estimate Equation (21), we can empirically verify the impact of institutions on economic growth, subject to certain assumptions regarding the regression model and estimation methods. Bia?owolski, Kuszewski, and Witkowski [2010] assume that all macroeconomic relationships are linear.",0
49,11,"There are different ways of finding the variables that affect economic growth besides the estimation of the regression equation. One alternative method is growth accounting, which calculates the impact of measurable factor inputs and technology on economic growth. The Solow residual represents the unexplained part of growth that is attributed to technical progress or total factor productivity. However, we cannot distinguish the contribution of institutions from other factors using this method. Estimating the regression equation and growth accounting require different econometric methodologies, and therefore cannot be directly compared. If interested, see Rapacki and Pr¨®chniak [2006] for studies using the growth accounting exercise.",0
49,12,"It is well documented in literature that there is no singular approach to measuring institutions, hence a plethora of empirical studies have been conducted to assess their impact on economic growth or development. The sheer volume of these studies makes it unfeasible to cover even a small proportion in a single paper. Therefore, we present a concise overview of selected empirical studies in Table 1. These studies evaluate the influence of institutional environment on macroeconomic performance using a range of indicators including economic freedom, level of democracy, and political stability.",0
49,13,"The methods of analysis in the literature review are diverse and include various theoretical models, institutional indicators, samples of countries and time periods, and econometric modeling. While some clear tendencies have been observed, such as the positive impact of economic freedom on economic growth, some questions remain unanswered, such as whether the impact of institutions on growth is linear or nonlinear. This leaves much room for further empirical studies. Our paper aims to test the suitability of the institutions-augmented Solow model in explaining differences in economic growth rates and levels of development, and use these findings to estimate the macroeconomic production function.",0
49,14,We will examine the institutions-augmented Solow model in this section to demonstrate how it explains the distinctions in economic development and growth across various countries. The investigation starts by identifying the factors that determine economic development before switching to examine the factors accountable for economic growth.,0
49,15,"Based on Table 2 data, the institutions-augmented Solow model performs exceptionally well in explaining global variations in income levels. Regardless of the institutional indicator used, all regression equations exhibit high R-squares, and estimated coefficients align with theoretical analysis and our expectations. For example, variant A indicates that differences in physical capital accumulation, human capital accumulation, population growth, and economic freedom explained about 75% of global differences in economic development. All explanatory variables were statistically significant except for population growth, which had a positive sign contrary to theory. If the Fraser Institute's index of economic freedom was used as the institutional indicator, the results were similar, with human capital and institutions remaining significant, but physical capital becoming insignificant. Variant C, where the institutional variable was the world governance indicator compiled by the World Bank, yielded similar results to variant B, except for physical capital, which was completely insignificant.",0
49,16,"Based on theoretical analysis, there is a negative relationship between the rate of economic growth and the initial GDP per capita level, which indicates convergence. As countries experience a catching-up effect, income disparities between them decrease. Furthermore, physical capital and human capital accumulation, as well as institutional factors, have a positive impact on the rate of economic growth. On the other hand, population growth has a rather negative relationship with output dynamics.",0
49,17,"The Solow model, extended for institutional variables, is more effective in explaining worldwide differences in economic development than differences in economic growth rates. This is because institutional factors, investment rates, and human capital accumulation are related to the supply side of the economy, influencing potential output significantly. Additionally, economic growth rates are influenced by many demand-side factors and other forces, which do not accurately reflect fluctuations in potential output. Institutional factors have long-term effects on economic development, while economic growth rates do not reveal long-term tendencies. Therefore, the institutions-augmented Solow model can better explain differences in economic development than rates of economic growth.",0
49,18,"When analyzing the outcomes, it is assumed that the past explanatory variables affect the current level of economic development. However, some macroeconomic correlations have mutual causation, which is due to the endogenous nature of particular variables. For instance, being wealthy enables a country to have better prospects for saving, investing in human capital, and favorable regulations and institutions. Nevertheless, to examine endogeneity, more advanced econometric techniques are necessary and could be explored in future studies.",0
49,19,"The formulas above present somewhat conflicting results. The first formula highlights the significant role of human capital in economic development, while the latter places greater importance on physical capital accumulation. This could be because the former formula was derived from the determinants of economic development, where human capital proves more influential. Economic well-being stems from long-term economic growth, which largely depends on human capital accumulation from the past few decades. Consequently, countries with surplus human capital tend to achieve higher levels of economic development.",0
49,20,"In medium-term economic growth, physical capital appears to be more crucial. Investing in physical capital results in rapid economic growth, whilst the accumulation of human capital takes more time to have an impact. Therefore, physical capital is deemed to be a more significant variable in the process of economic growth. This perspective is shared by some economic growth models, such as the Uzawa-Lucas model, which suggests that a weaker economy's pace of development primarily depends on whether the nation is scarce in physical or human capital.",0
49,21,"Institutions are a crucial factor in determining GDP, irrespective of the model employed. On average, the institutional elasticity of output is either 0.55 or 1.05, implying the significance of institutions in determining output. Moreover, most of the individual models also substantiate this conclusion.",0
50,1,"The study focused on examining the idea of an economic man as a key figure in economic ethics by exploring the behavior of individuals in economic settings. We considered traditional economic theories and drew inspiration from M. Weber¡¯s and S. N. Bulgakov¡¯s depiction of the Christian economic man. Instead of exploring various approaches to economic ethics, we utilized Weber and Bulgakov¡¯s definition to scrutinize the hypothesis of a rational economic man, and debated L. von Mises¡¯s and A. Sen¡¯s positions on the freedom and character of an economic man. One of the essential issues that need to be studied among scholars interested in economic ethics and business ethics is how to reconcile the self-interest and altruistic tendencies that often coexist in an economic man, with the goal of creating more altruistic economic agents.",0
50,2,"In the late 19th century, China faced a challenge from the capitalist powers of Europe and America and the influence of Western civilization. China first encountered the West's military might in the form of ships and guns, which prompted a realization of the advantages of laws and institutions in Western capitalist countries. As a result, Neo-Confucianism reinvented the traditional Confucian concept of 'external enrichment' to harmoniously blend Confucianism, capitalism, and democracy. Similarly, when Peter the Great westernized Russia, the amalgamation of Russian and Western civilizations was an important issue. As Russia enters the 21st century with a 'westernized' capitalist market economy, the issues of reconciling Western civilization with the inherent Russian culture and promoting a mature and incorruptible democracy are yet to be fully addressed. This topic is worthy of academic attention.",0
50,3,"In the 1950s, various researchers such as Pye (1982), Mead (2001), Almond and Verba (1963), Lipset (2001), McClelland (1987), among others, made significant contributions to research techniques used at that time. From the 1970s to the 1980s, several Asian countries came under the influence of Confucian culture, primarily after the economic success of the Four Asian Tigers (Hong Kong, Singapore, South Korea, and Taiwan). Thus, scholars like Landes (1998), Fukuyama (1995), Huntington (1993), Porter (1990), Radelet and Sachs (1998), based their studies in Confucian ethics and culture's part in economic growth. Consequently, since the 1990s, there have been many studies on the interaction between culture and economic/political development. Although Confucian ethics are a significant foundation of Chinese culture, the Eastern Orthodox Church's religious culture and ethics have heavily influenced Russian culture. Despite this, there have been few studies examining the Russian Orthodox ethics culture's impact and interaction with economic development. Therefore, it is of great significance to study the operation of Russian-style capitalism, driven by the Eastern Orthodox Church's culture rooted in ethical beliefs.",0
50,4,"This study aims to employ Amartya Sen's economic ethics theory to develop Russia's capitalist market economic ethics by comparing the economic ethics of Protestantism and the Eastern Orthodox Church. The Russian Orthodox Church's culture and tradition have significantly influenced the country's development, as demonstrated in A. Leroy-Beaulieu's 'The Empire of the Tsars and the Russians' and J. F. Hecker's 'Religion under the Soviets,' where Russians are referred to as 'apostles of God' and 'those who yearn for God.'",0
50,5,"The primary objective of this study is to explore the economic system of the Russian capitalist market along with the ethical principles that the Eastern Orthodox Church follows in business management. Additionally, it extends Max Weber's ethical musings on the capitalist economic system in his famous work ""The Protestant Ethics and the Spirit of Capitalism."" Besides, it examines how the religious and cultural background affects economic development and business operations.",0
50,6,"Bulgakov's 'Eastern Orthodox Church-The Orthodox Dogma' discusses the connection between religions and economic activities in a person's soul, and the intriguing topic of the types of economic man in Christianity, including Puritan, Lutheran, Reformed, Quakers, and the Eastern Orthodox Church. He believes that the branding of 'economic man' is unavoidable in religion. This study focuses on examining the relationship between the Eastern Orthodox Church's economic man and the capitalist market economy and identifying the differences with other types of economic man.",0
50,7,"The section titled ""The Development of Economic Ethics and Sen's Claim of Economic Ethics"" explores economic ethics and economic systems through Sen's ideas about human freedom, development of capabilities, and lifestyle choices. Within Sen's words, there are underlying suggestions about the concept of an ""economic man"" based on his understanding of freedom. This concept of the economic man is revisited in the concluding section of the paper.",0
50,8,"Bulgakov, a renowned Russian Orthodox theologian, was unique in that he also had expertise in economics, having taught Marxist economics at both the Lomonosov Moscow State University and the Taras Shevchenko National University of Kyiv. However, he gradually became more interested in Orthodox theology and was ordained as an Orthodox priest in 1918. His political beliefs eventually resulted in his expulsion from the Soviet government in 1922, after which he established the Institute Saint-Serge in Paris, France, where he taught dogmatics until his death in 1944. Bulgakov's diverse background allowed him to investigate various issues, from Orthodox ethics to alternative economic systems and economic development, often drawing on the Christian economic ethics of M. Weber. As a result, his ideology has influenced modern business ethics and capitalist economic ethics. In this course on capitalist economic ethics, we will delve further into Bulgakov's life, academic pursuits, and contributions.",0
